C_NAME,TOTAL_SALES
Customer#000034235,1277132.57
Customer#000059354,1277091.91
Customer#000061448,1277033.68
Customer#000033977,1277005.96
Customer#000027128,1276969.76
Customer#000023459,1276951.64
Customer#000131219,1276942.82
Customer#000115145,1276941.76
Customer#000048083,1276869.31
Customer#000125909,1276858.94
Customer#000104963,1276844.60
Customer#000078140,1276815.70
Customer#000059192,1276790.88
Customer#000008426,1276749.05
Customer#000132626,1276680.88
Customer#000001922,1276674.33
Customer#000052994,1276662.54
Customer#000136352,1276642.59
Customer#000132869,1276553.47
Customer#000146489,1276549.74
Customer#000053453,1276470.69
Customer#000145685,1276449.68
Customer#000113726,1276364.84
Customer#000025826,1276345.96
Customer#000111056,1276209.42
Customer#000123377,1276201.57
Customer#000066101,1276192.68
Customer#000058715,1276185.88
Customer#000083771,1276182.29
Customer#000113612,1276147.99
Customer#000081974,1276108.82
Customer#000052811,1276075.21
Customer#000032423,1276024.03
Customer#000125230,1275978.28
Customer#000129989,1275967.27
Customer#000144989,1275941.45
Customer#000001667,1275864.14
Customer#000035162,1275838.82
Customer#000071315,1275810.65
Customer#000009254,1275786.29
Customer#000002897,1275777.78
Customer#000061001,1275761.65
Customer#000081386,1275755.04
Customer#000109043,1275736.61
Customer#000093434,1275723.65
Customer#000038132,1275718.06
Customer#000015401,1275678.97
Customer#000140579,1275642.70
Customer#000029879,1275634.23
Customer#000056881,1275579.07
Customer#000084548,1275541.55
Customer#000093794,1275534.35
Customer#000063058,1275526.93
Customer#000100664,1275499.31
Customer#000000467,1275439.07
Customer#000060584,1275430.73
Customer#000105611,1275305.84
Customer#000048214,1275147.94
Customer#000034328,1275131.88
Customer#000062864,1275095.26
Customer#000047948,1275069.49
Customer#000011330,1275059.71
Customer#000121067,1275052.36
Customer#000089681,1275022.56
Customer#000130526,1275004.66
Customer#000128759,1274932.76
Customer#000074570,1274918.87
Customer#000080543,1274876.50
Customer#000077216,1274872.03
Customer#000030296,1274813.96
Customer#000014279,1274812.18
Customer#000077876,1274807.40
Customer#000001208,1274764.26
Customer#000129524,1274758.70
Customer#000104840,1274744.49
Customer#000059156,1274741.29
Customer#000071921,1274728.36
Customer#000062324,1274718.60
Customer#000052469,1274696.59
Customer#000149507,1274628.75
Customer#000114188,1274596.84
Customer#000093512,1274588.84
Customer#000133166,1274565.80
Customer#000034019,1274553.69
Customer#000121034,1274535.85
Customer#000133250,1274476.95
Customer#000114875,1274444.45
Customer#000052841,1274400.92
Customer#000030301,1274398.34
Customer#000005135,1274291.87
Customer#000060101,1274281.62
Customer#000028694,1274211.02
Customer#000145520,1274210.07
Customer#000027851,1274158.84
Customer#000015914,1274142.20
Customer#000128606,1274126.90
Customer#000002846,1274110.11
Customer#000038306,1274109.88
Customer#000067076,1274094.50
Customer#000109223,1274092.61
Customer#000000848,1274071.33
Customer#000137588,1274064.35
Customer#000009296,1274055.49
Customer#000015665,1274016.04
Customer#000130385,1274014.72
Customer#000136610,1274009.31
Customer#000050237,1273957.80
Customer#000016925,1273936.77
Customer#000056453,1273914.80
Customer#000054416,1273895.26
Customer#000148286,1273885.55
Customer#000003422,1273880.34
Customer#000014609,1273875.41
Customer#000038969,1273870.43
Customer#000092438,1273837.88
Customer#000132782,1273834.13
Customer#000066260,1273795.77
Customer#000074360,1273741.93
Customer#000013646,1273737.27
Customer#000045020,1273648.38
Customer#000067424,1273613.76
Customer#000074210,1273553.38
Customer#000030953,1273496.93
Customer#000004262,1273479.60
Customer#000094322,1273474.04
Customer#000075287,1273461.86
Customer#000080792,1273432.50
Customer#000028763,1273426.51
Customer#000109520,1273395.76
Customer#000105236,1273394.89
Customer#000100181,1273374.88
Customer#000059504,1273334.82
Customer#000083414,1273324.47
Customer#000045839,1273299.00
Customer#000071954,1273283.55
Customer#000087953,1273272.68
Customer#000086177,1273236.76
Customer#000055148,1273219.34
Customer#000132764,1273167.93
Customer#000073940,1273154.02
Customer#000134051,1273134.85
Customer#000035474,1273131.71
Customer#000025142,1273111.21
Customer#000065771,1273104.35
Customer#000113834,1273092.78
Customer#000081566,1273043.23
Customer#000122708,1273035.98
Customer#000000667,1272984.41
Customer#000096107,1272981.59
Customer#000045665,1272978.32
Customer#000048701,1272973.77
Customer#000101711,1272950.01
Customer#000147419,1272850.89
Customer#000148934,1272788.83
Customer#000130853,1272760.73
Customer#000056750,1272759.41
Customer#000100310,1272682.92
Customer#000031532,1272669.64
Customer#000085934,1272593.34
Customer#000065534,1272560.60
Customer#000105197,1272553.56
Customer#000011855,1272490.09
Customer#000010850,1272430.59
Customer#000083464,1272409.51
Customer#000142079,1272408.13
Customer#000019190,1272383.01
Customer#000062630,1272368.62
Customer#000015671,1272356.45
Customer#000097946,1272309.14
Customer#000119156,1272223.30
Customer#000130964,1272196.37
Customer#000148484,1272189.72
Customer#000141389,1272092.62
Customer#000104720,1272080.24
Customer#000005219,1271994.78
Customer#000112535,1271989.39
Customer#000074960,1271896.96
Customer#000122297,1271896.37
Customer#000109556,1271886.50
Customer#000102962,1271884.67
Customer#000125267,1271796.61
Customer#000149321,1271770.99
Customer#000111233,1271752.64
Customer#000109019,1271730.16
Customer#000134837,1271708.08
Customer#000075656,1271693.84
Customer#000053462,1271677.33
Customer#000110663,1271631.05
Customer#000000788,1271592.87
Customer#000029174,1271583.22
Customer#000100079,1271578.37
Customer#000038309,1271535.21
Customer#000002792,1271517.47
Customer#000108512,1271504.88
Customer#000068453,1271493.05
Customer#000070802,1271477.89
Customer#000124163,1271453.43
Customer#000125471,1271450.75
Customer#000016079,1271440.09
Customer#000063809,1271437.07
Customer#000076919,1271375.58
Customer#000021713,1271345.21
Customer#000018590,1271333.44
Customer#000029606,1271315.20
Customer#000100763,1271265.99
Customer#000009143,1271231.36
Customer#000046601,1271220.75
Customer#000102707,1271193.06
Customer#000019067,1271176.06
Customer#000051161,1271166.44
Customer#000029876,1271104.14
Customer#000086045,1271056.32
Customer#000045584,1271044.96
Customer#000061973,1271031.01
Customer#000081533,1271022.08
Customer#000103076,1271000.87
Customer#000011420,1270955.74
Customer#000127094,1270952.12
Customer#000123149,1270939.60
Customer#000082169,1270901.86
Customer#000063707,1270893.71
Customer#000063404,1270893.10
Customer#000078740,1270817.16
Customer#000009302,1270809.87
Customer#000046253,1270722.30
Customer#000040760,1270699.37
Customer#000147611,1270671.11
Customer#000096791,1270638.31
Customer#000039404,1270577.59
Customer#000015821,1270550.22
Customer#000135026,1270538.80
Customer#000084695,1270530.02
Customer#000012374,1270521.09
Customer#000068927,1270489.83
Customer#000138812,1270485.76
Customer#000083006,1270482.31
Customer#000067325,1270460.91
Customer#000109832,1270357.64
Customer#000095900,1270343.58
Customer#000146984,1270236.18
Customer#000108836,1270224.22
Customer#000105554,1270215.87
Customer#000053867,1270201.41
Customer#000110234,1270196.65
Customer#000040157,1270196.11
Customer#000069536,1270185.23
Customer#000072521,1270155.60
Customer#000095819,1270154.19
Customer#000007868,1270151.76
Customer#000040502,1270141.03
Customer#000038642,1270110.87
Customer#000139151,1270070.66
Customer#000128384,1270064.27
Customer#000004706,1269990.92
Customer#000131888,1269940.17
Customer#000056654,1269910.63
Customer#000123332,1269889.83
Customer#000117563,1269881.20
Customer#000010019,1269868.44
Customer#000031514,1269823.60
Customer#000106574,1269765.37
Customer#000098762,1269738.64
Customer#000001493,1269657.72
Customer#000033182,1269629.15
Customer#000028457,1269593.02
Customer#000083672,1269570.49
Customer#000033542,1269563.13
Customer#000002894,1269561.33
Customer#000035621,1269544.65
Customer#000125630,1269540.73
Customer#000038594,1269468.21
Customer#000110102,1269444.16
Customer#000126176,1269441.41
Customer#000029333,1269427.12
Customer#000020657,1269400.55
Customer#000075986,1269328.89
Customer#000135557,1269325.87
Customer#000145421,1269325.59
Customer#000123167,1269313.53
Customer#000007988,1269306.95
Customer#000128957,1269296.29
Customer#000106199,1269256.40
Customer#000139556,1269243.39
Customer#000125479,1269237.04
Customer#000147629,1269233.20
Customer#000127403,1269223.30
Customer#000102215,1269217.34
Customer#000026267,1269199.75
Customer#000094586,1269166.03
Customer#000117437,1269139.24
Customer#000147500,1269137.39
Customer#000090593,1269003.46
Customer#000048902,1268976.61
Customer#000033254,1268807.38
Customer#000066074,1268786.78
Customer#000110003,1268780.09
Customer#000044804,1268696.77
Customer#000089816,1268615.65
Customer#000036824,1268608.06
Customer#000110900,1268573.07
Customer#000008171,1268568.61
Customer#000007376,1268566.49
Customer#000052642,1268535.77
Customer#000117242,1268527.26
Customer#000073112,1268484.92
Customer#000121769,1268479.00
Customer#000096737,1268466.36
Customer#000079163,1268439.13
Customer#000145730,1268404.12
Customer#000002183,1268345.80
Customer#000118217,1268345.33
Customer#000086249,1268312.05
Customer#000010202,1268298.89
Customer#000016223,1268280.28
Customer#000141602,1268274.65
Customer#000073316,1268243.04
Customer#000140771,1268241.20
Customer#000009566,1268225.70
Customer#000073040,1268205.91
Customer#000095903,1268204.71
Customer#000006515,1268170.88
Customer#000106877,1268159.98
Customer#000042455,1268149.41
Customer#000140885,1268113.90
Customer#000039074,1268091.80
Customer#000090590,1268086.73
Customer#000149249,1268069.20
Customer#000075641,1268030.76
Customer#000005741,1268027.17
Customer#000050255,1267997.39
Customer#000039830,1267974.89
Customer#000036065,1267969.25
Customer#000052397,1267924.57
Customer#000110147,1267850.97
Customer#000128918,1267838.54
Customer#000019811,1267835.43
Customer#000106766,1267784.91
Customer#000124880,1267781.11
Customer#000133907,1267688.50
Customer#000002198,1267686.22
Customer#000065963,1267675.80
Customer#000047900,1267669.60
Customer#000045011,1267618.95
Customer#000117236,1267605.31
Customer#000003908,1267597.68
Customer#000055532,1267595.86
Customer#000105986,1267589.35
Customer#000051908,1267440.44
Customer#000030797,1267413.35
Customer#000124550,1267397.41
Customer#000050957,1267369.82
Customer#000042473,1267358.02
Customer#000029072,1267337.24
Customer#000098822,1267298.05
Customer#000133064,1267279.09
Customer#000042950,1267250.87
Customer#000039214,1267242.29
Customer#000109868,1267239.04
Customer#000133994,1267222.35
Customer#000120818,1267207.86
Customer#000149198,1267159.84
Customer#000046391,1267130.28
Customer#000031028,1267014.97
Customer#000088598,1266985.18
Customer#000134939,1266981.19
Customer#000127574,1266944.95
Customer#000028736,1266901.33
Customer#000072590,1266895.77
Customer#000071630,1266890.18
Customer#000030563,1266877.50
Customer#000129947,1266852.74
Customer#000028208,1266834.31
Customer#000144554,1266825.13
Customer#000099389,1266807.43
Customer#000118073,1266800.48
Customer#000130451,1266794.30
Customer#000052394,1266761.81
Customer#000004322,1266742.34
Customer#000120587,1266732.83
Customer#000068681,1266714.42
Customer#000065420,1266681.96
Customer#000082007,1266664.63
Customer#000080156,1266662.81
Customer#000045316,1266657.00
Customer#000068312,1266630.78
Customer#000039931,1266532.80
Customer#000073415,1266484.41
Customer#000052706,1266481.18
Customer#000132746,1266469.59
Customer#000137639,1266431.71
Customer#000148244,1266419.60
Customer#000126872,1266407.85
Customer#000135446,1266404.86
Customer#000088214,1266382.41
Customer#000091655,1266372.30
Customer#000020102,1266316.54
Customer#000009467,1266315.96
Customer#000093029,1266302.74
Customer#000030368,1266255.27
Customer#000052172,1266215.09
Customer#000105971,1266198.77
Customer#000132014,1266069.41
Customer#000145562,1266064.19
Customer#000026732,1266063.83
Customer#000136067,1266056.34
Customer#000071756,1266051.27
Customer#000054677,1266005.73
Customer#000069953,1266005.43
Customer#000064127,1265992.40
Customer#000029633,1265981.70
Customer#000072026,1265963.28
Customer#000133574,1265947.43
Customer#000045386,1265945.30
Customer#000002642,1265803.55
Customer#000076535,1265782.22
Customer#000056726,1265743.43
Customer#000111308,1265712.46
Customer#000092909,1265632.88
Customer#000119003,1265619.76
Customer#000074081,1265589.95
Customer#000139430,1265579.02
Customer#000141551,1265553.33
Customer#000055577,1265493.58
Customer#000090971,1265481.42
Customer#000090215,1265479.25
Customer#000088148,1265391.15
Customer#000140360,1265383.49
Customer#000030596,1265286.50
Customer#000045776,1265270.99
Customer#000026834,1265243.28
Customer#000022991,1265196.50
Customer#000074030,1265172.94
Customer#000065939,1265162.30
Customer#000008312,1265153.26
Customer#000120131,1265147.40
Customer#000083465,1265124.93
Customer#000105368,1265094.22
Customer#000075218,1265091.43
Customer#000117770,1265041.28
Customer#000087362,1265009.84
Customer#000121625,1264972.55
Customer#000049592,1264893.90
Customer#000061280,1264882.92
Customer#000055829,1264865.36
Customer#000005747,1264800.00
Customer#000135209,1264795.57
Customer#000041540,1264788.63
Customer#000029480,1264780.45
Customer#000002165,1264677.52
Customer#000072887,1264638.88
Customer#000022330,1264615.99
Customer#000134090,1264603.61
Customer#000143465,1264529.39
Customer#000053603,1264519.09
Customer#000059003,1264517.41
Customer#000053573,1264501.20
Customer#000000707,1264496.48
Customer#000134909,1264476.68
Customer#000038633,1264470.55
Customer#000078806,1264458.75
Customer#000079115,1264456.47
Customer#000047771,1264450.93
Customer#000140153,1264432.57
Customer#000036356,1264415.63
Customer#000077030,1264414.18
Customer#000133679,1264385.66
Customer#000057695,1264382.72
Customer#000033670,1264318.00
Customer#000146708,1264290.11
Customer#000096443,1264262.80
Customer#000021899,1264226.62
Customer#000083825,1264196.87
Customer#000039215,1264190.87
Customer#000137009,1264136.49
Customer#000049436,1264136.37
Customer#000089252,1264109.56
Customer#000087842,1264108.65
Customer#000076697,1264090.05
Customer#000041810,1264071.72
Customer#000019657,1264007.30
Customer#000102158,1263954.74
Customer#000092699,1263942.48
Customer#000103760,1263903.57
Customer#000013274,1263897.41
Customer#000040277,1263869.19
Customer#000041918,1263868.95
Customer#000023486,1263831.48
Customer#000062480,1263827.32
Customer#000147557,1263815.99
Customer#000121628,1263808.54
Customer#000129737,1263787.88
Customer#000017819,1263782.23
Customer#000082565,1263760.78
Customer#000136493,1263743.56
Customer#000131369,1263729.99
Customer#000067157,1263724.99
Customer#000085223,1263696.45
Customer#000123224,1263650.80
Customer#000051476,1263638.57
Customer#000044393,1263533.15
Customer#000039353,1263524.08
Customer#000029123,1263522.00
